InvoiceNo,Date,StoreID,ProductID,Category,Quantity,UnitPrice,Discount,CostPerUnit,CustomerType,PaymentMode
INV1003465,2025-05-08 21:00:05,STR027,PRD0078,Accessories,1,4737.35,5,875.78,Returning,Digital
INV1003466,2025-09-22 21:01:05,STR035,PRD0026,Clothing,4,3425.75,20,726.6,Returning,Digital
INV1003467,2025-05-29 05:31:05,STR040,PRD0056,Accessories,6,9741.75,30,1130.33,Returning,Digital
INV1003468,2024-04-12 23:23:05,STR035,PRD0056,Accessories,3,6743.66,10,1040.23,Returning,Card
INV1003469,2025-02-04 19:56:05,STR039,PRD0079,Accessories,4,7574.73,15,722.28,Returning,Card
INV1003470,2025-05-22 21:48:05,STR011,PRD0076,Accessories,3,2200.48,10,954.49,Returning,Card
INV1003471,2025-06-21 05:33:05,STR008,PRD0063,Accessories,3,9671.19,5,1138.55,New,Digital
INV1003472,2025-08-16 23:34:05,STR032,PRD0105,Shoes,6,1354.96,10,669.85,Returning,Cash
INV1003473,2024-03-30 19:29:05,STR001,PRD0025,Clothing,4,2930.12,0,2041.82,New,Cash
INV1003474,2024-08-24 00:24:05,STR018,PRD0046,Accessories,2,7390.79,15,516.86,New,Card
INV1003475,2025-10-14 22:42:05,STR028,PRD0053,Accessories,5,2405.54,10,678.18,New,Digital
INV1003476,2024-08-29 17:55:05,STR025,PRD0017,Clothing,1,1953.65,0,554.86,Returning,Card
INV1003477,2024-05-01 17:49:05,STR039,PRD0097,Shoes,4,4594.78,10,1820.32,Returning,Cash
INV1003478,2025-07-26 21:27:05,STR023,PRD0007,Clothing,1,2695.37,15,1701.13,Returning,Digital
INV1003479,2023-11-24 22:39:05,STR037,PRD0078,Accessories,1,7974.81,0,786.96,Returning,Cash
INV1003480,2024-07-25 07:48:05,STR043,PRD0072,Accessories,3,1986.74,10,2025.96,Returning,Card
INV1003481,2025-02-10 20:08:05,STR032,PRD0056,Accessories,3,3739.61,0,1135.26,Returning,Card
INV1003482,2024-05-23 08:04:05,STR020,PRD0072,Accessories,5,9289.5,25,1731.2,Returning,Card
INV1003483,2024-03-30 02:57:05,STR044,PRD0032,Clothing,2,3110.44,5,1664.06,Returning,Digital
INV1003484,2024-08-07 07:34:05,STR005,PRD0045,Accessories,1,871.03,0,265.86,Returning,Card
INV1003485,2025-08-09 04:36:05,STR028,PRD0021,Clothing,4,2626.47,5,1862.46,New,Cash
INV1003486,2024-01-31 06:48:05,STR029,PRD0061,Accessories,4,2132.76,15,2142.35,New,Digital
INV1003487,2025-11-03 06:03:05,STR008,PRD0019,Clothing,4,4938.79,0,1537.44,Returning,Digital
INV1003488,2023-12-25 07:39:05,STR048,PRD0012,Clothing,12,2396.4,30,1133.68,Returning,Cash
INV1003489,2024-06-27 23:57:05,STR046,PRD0036,Clothing,2,4253.72,0,1006.23,New,Digital
INV1003490,2024-08-04 19:50:05,STR048,PRD0100,Shoes,5,4856.68,5,1939.84,New,Cash
INV1003491,2025-04-15 21:00:05,STR041,PRD0020,Clothing,1,1243.18,5,129.84,Returning,Cash
INV1003492,2024-10-13 04:10:05,STR041,PRD0065,Accessories,4,9053.85,20,1987.31,New,Digital
INV1003493,2025-10-01 23:53:05,STR014,PRD0006,Clothing,6,564.19,20,1434.51,Returning,Digital
INV1003494,2024-09-06 00:03:05,STR028,PRD0083,Shoes,5,7692.85,20,1419.84,Returning,Card
INV1003495,2024-09-11 22:31:05,STR036,PRD0085,Shoes,2,3025.28,0,845.99,Returning,Cash
INV1003496,2025-10-07 00:34:05,STR046,PRD0037,Clothing,6,4190.2,15,1577.8,Returning,Digital
INV1003497,2025-03-10 23:11:05,STR022,PRD0038,Clothing,1,3868.54,0,1394.98,Returning,Digital
INV1003498,2025-04-15 00:16:05,STR005,PRD0105,Shoes,4,7923.21,15,574.54,Returning,Digital
INV1003499,2023-12-02 18:30:05,STR037,PRD0047,Accessories,4,9157.26,15,281.21,Returning,Cash
INV1003500,2023-11-29 02:50:05,STR026,PRD0095,Shoes,3,2758.74,0,199.19,New,Cash
INV1003501,2024-06-10 01:21:05,STR023,PRD0062,Accessories,1,9202.75,15,1386.48,New,Card
INV1003502,2024-05-28 03:34:05,STR005,PRD0037,Clothing,2,1147.65,0,1628.71,New,Cash
INV1003503,2025-08-16 05:52:05,STR032,PRD0020,Clothing,4,1305.22,0,115.02,Returning,Card
INV1003504,2023-12-23 19:25:05,STR043,PRD0025,Clothing,9,3227.5,10,1662.52,Returning,Card
INV1003505,2024-10-21 21:18:05,STR002,PRD0059,Accessories,4,8111.03,10,439.5,Returning,Cash
INV1003506,2023-12-14 18:08:05,STR043,PRD0038,Clothing,6,3881.86,10,1225.65,Returning,Card
INV1003507,2025-10-21 06:40:05,STR026,PRD0049,Accessories,5,6193.39,0,1406.06,New,Card
INV1003508,2025-05-15 23:01:05,STR011,PRD0113,Shoes,4,5712.39,10,990.56,New,Digital
INV1003509,2025-06-22 06:34:05,STR028,PRD0022,Clothing,1,3068.89,0,1593.51,Returning,Digital
INV1003510,2024-09-27 05:32:05,STR021,PRD0058,Accessories,2,7423.76,0,1282.65,Returning,Digital
INV1003511,2024-08-23 00:51:05,STR039,PRD0092,Shoes,2,1992.66,10,1530.39,Returning,Card
INV1003512,2024-12-31 18:42:05,STR017,PRD0082,Shoes,6,2610.12,5,689.76,Returning,Digital
INV1003513,2024-05-11 02:32:05,STR006,PRD0070,Accessories,4,767.51,5,579.11,Returning,Digital
INV1003514,2024-05-11 21:56:05,STR045,PRD0067,Accessories,6,9570.57,10,629.95,Returning,Digital
INV1003515,2025-01-31 03:25:05,STR049,PRD0084,Shoes,3,5666.02,0,1894.5,Returning,Cash
INV1003516,2025-11-02 03:55:05,STR020,PRD0035,Clothing,4,711.72,5,839.35,New,Card
INV1003517,2025-09-11 07:30:05,STR013,PRD0035,Clothing,2,2610.12,15,847.27,Returning,Card
INV1003518,2025-10-10 07:50:05,STR016,PRD0081,Shoes,2,7782.07,0,1190.41,New,Cash
INV1003519,2024-07-24 02:46:05,STR033,PRD0098,Shoes,3,3442.86,10,897.99,New,Cash
INV1003520,2024-06-30 03:44:05,STR013,PRD0032,Clothing,3,4161.6,15,1424.04,Returning,Cash
INV1003521,2025-01-30 00:51:05,STR011,PRD0063,Accessories,1,741.37,5,1039.79,New,Card
INV1003522,2025-03-02 01:20:05,STR002,PRD0115,Shoes,4,6906.82,10,1646.84,Returning,Card
INV1003523,2025-09-05 06:27:05,STR001,PRD0001,Clothing,2,3646.2,10,1414.98,Returning,Card
INV1003524,2024-09-17 06:59:05,STR022,PRD0108,Shoes,4,7708.29,15,819.58,New,Digital
INV1003525,2024-09-07 05:11:05,STR033,PRD0100,Shoes,6,4262.91,0,1647.12,Returning,Cash
INV1003526,2024-04-05 00:49:05,STR041,PRD0008,Clothing,3,4540.59,5,285.33,Returning,Digital
INV1003527,2025-05-05 18:35:05,STR017,PRD0007,Clothing,6,709.64,30,1606.59,Returning,Cash
INV1003528,2024-05-09 19:04:05,STR041,PRD0092,Shoes,4,4888.89,15,1092.66,Returning,Cash
INV1003529,2025-06-01 20:48:05,STR039,PRD0112,Shoes,6,5913.36,10,523.09,Returning,Cash
INV1003530,2024-05-05 18:54:05,STR029,PRD0050,Accessories,3,1853.72,20,681.36,Returning,Card
INV1003531,2024-12-20 01:23:05,STR011,PRD0068,Accessories,2,9559.31,0,176.77,Returning,Card
INV1003532,2025-05-23 00:27:05,STR008,PRD0103,Shoes,3,3917.65,15,1631.33,Returning,Cash
INV1003533,2025-02-05 00:54:05,STR022,PRD0025,Clothing,2,2782.4,15,2206.26,New,Card
INV1003534,2024-06-21 04:34:05,STR020,PRD0011,Clothing,3,2674.97,25,578.69,New,Card
INV1003535,2024-02-04 18:22:05,STR024,PRD0102,Shoes,3,2221.18,0,1533.04,Returning,Card
INV1003536,2025-04-05 00:43:05,STR034,PRD0034,Clothing,2,2758.1,0,1686.84,Returning,Card
INV1003537,2024-07-09 18:21:05,STR040,PRD0063,Accessories,3,780.26,10,929.78,Returning,Card
INV1003538,2023-11-27 19:11:05,STR003,PRD0044,Accessories,3,9357.51,0,580.25,Returning,Card
INV1003539,2023-12-16 19:34:05,STR029,PRD0032,Clothing,7,4684.31,0,1270.98,New,Cash
INV1003540,2024-12-17 01:41:05,STR005,PRD0106,Shoes,5,2191.6,20,1068.86,New,Card
INV1003541,2024-08-26 07:10:05,STR026,PRD0041,Accessories,4,922.89,10,1539.05,Returning,Card
INV1003542,2025-02-13 03:07:05,STR043,PRD0051,Accessories,5,2933.71,15,755.67,Returning,Card
INV1003543,2024-01-17 01:27:05,STR006,PRD0021,Clothing,3,4524.05,0,1817.28,Returning,Cash
INV1003544,2024-03-23 02:43:05,STR044,PRD0011,Clothing,2,4730.15,10,524.16,Returning,Digital
INV1003545,2025-11-01 00:09:05,STR018,PRD0106,Shoes,7,7343.26,5,1422.57,New,Card
INV1003546,2024-02-25 01:07:05,STR048,PRD0004,Clothing,3,933.95,0,427.46,Returning,Card
INV1003547,2024-06-18 01:40:05,STR030,PRD0098,Shoes,2,6549.44,0,941.26,Returning,Card
INV1003548,2025-09-22 20:00:05,STR015,PRD0040,Clothing,1,2534.52,5,1376.02,Returning,Cash
INV1003549,2025-06-20 02:10:05,STR041,PRD0076,Accessories,1,6550.03,0,743.56,Returning,Card
INV1003550,2024-06-01 21:20:05,STR012,PRD0059,Accessories,7,9585.97,20,430.07,Returning,Digital
INV1003551,2024-07-26 03:12:05,STR011,PRD0090,Shoes,3,7288.22,15,153.89,Returning,Cash
INV1003552,2024-09-07 21:48:05,STR039,PRD0103,Shoes,7,4605.26,0,1543.59,New,Card
INV1003553,2025-11-16 21:18:05,STR021,PRD0093,Shoes,6,6263.33,0,1795.02,Returning,Digital
INV1003554,2024-07-18 06:59:05,STR010,PRD0061,Accessories,3,2714.61,20,2354.97,Returning,Card
INV1003555,2024-01-19 18:56:05,STR004,PRD0110,Shoes,3,1551.4,0,1854.21,New,Card
INV1003556,2025-01-18 21:05:05,STR013,PRD0033,Clothing,4,4470.07,0,1335.86,New,Cash
INV1003557,2024-03-20 05:38:05,STR024,PRD0059,Accessories,3,611.9,0,373.68,Returning,Cash
INV1003558,2025-07-01 21:58:05,STR019,PRD0019,Clothing,3,878.24,0,1379.29,Returning,Card
INV1003559,2024-09-21 20:34:05,STR011,PRD0098,Shoes,4,6653.25,5,1163.58,Returning,Card
INV1003560,2025-01-10 22:28:05,STR024,PRD0010,Clothing,4,1226.39,25,132.26,Returning,Card
INV1003561,2024-05-15 22:08:05,STR019,PRD0023,Clothing,6,3139.86,30,859.48,New,Cash
INV1003562,2025-06-26 05:47:05,STR040,PRD0080,Accessories,3,5424.63,15,567.65,New,Cash
INV1003563,2025-09-16 19:31:05,STR030,PRD0041,Accessories,6,8152.35,30,1301.2,New,Cash
INV1003564,2025-03-11 07:36:05,STR037,PRD0023,Clothing,1,4628.31,0,865.22,New,Card
INV1003565,2024-09-23 07:55:05,STR005,PRD0004,Clothing,3,3758.98,0,438.52,Returning,Card
INV1003566,2025-08-31 19:38:05,STR025,PRD0022,Clothing,7,1888.42,30,1566.13,Returning,Card
INV1003567,2025-07-22 04:06:05,STR048,PRD0096,Shoes,1,5050.43,0,697.76,Returning,Digital
INV1003568,2024-01-25 02:38:05,STR039,PRD0014,Clothing,4,4464.28,20,410.33,Returning,Cash
INV1003569,2023-11-29 18:46:05,STR005,PRD0109,Shoes,3,6363.75,0,938.13,New,Digital
INV1003570,2024-05-30 08:10:05,STR006,PRD0054,Accessories,2,727.77,15,2187.74,Returning,Digital
INV1003571,2024-07-10 03:48:05,STR035,PRD0054,Accessories,1,7955.26,5,2227.18,Returning,Cash
INV1003572,2024-09-17 20:03:05,STR026,PRD0114,Shoes,2,1375.63,10,482.95,Returning,Card
INV1003573,2025-02-26 02:36:05,STR049,PRD0049,Accessories,3,6293.5,15,1472.28,New,Cash
INV1003574,2024-12-25 18:21:05,STR005,PRD0037,Clothing,7,881.5,0,1902.55,New,Digital
INV1003575,2024-05-12 02:25:05,STR035,PRD0055,Accessories,4,956.98,5,1586.74,Returning,Digital
INV1003576,2024-06-26 08:28:05,STR018,PRD0059,Accessories,3,9760.27,10,436.68,Returning,Card
INV1003577,2025-07-01 01:22:05,STR011,PRD0076,Accessories,3,2527.33,5,797.2,Returning,Digital
INV1003578,2025-08-21 18:42:05,STR014,PRD0050,Accessories,2,4602.71,0,639.58,Returning,Card
INV1003579,2024-07-13 02:43:05,STR047,PRD0087,Shoes,3,4655.49,15,1848.83,Returning,Card
INV1003580,2025-01-13 03:20:05,STR002,PRD0112,Shoes,3,1760.25,5,565.75,Returning,Digital
INV1003581,2024-12-26 18:38:05,STR027,PRD0028,Clothing,6,2107.52,20,303.8,Returning,Cash
INV1003582,2024-12-12 22:33:05,STR006,PRD0065,Accessories,6,3122.35,10,1626.16,Returning,Digital
INV1003583,2024-11-12 06:18:05,STR009,PRD0110,Shoes,5,2797.45,0,1975.3,Returning,Cash
INV1003584,2025-07-16 22:42:05,STR011,PRD0103,Shoes,3,2790.22,15,1252.47,Returning,Card
INV1003585,2025-04-01 08:35:05,STR044,PRD0047,Accessories,4,7802.38,20,271.21,Returning,Digital
INV1003586,2024-05-12 20:01:05,STR047,PRD0046,Accessories,5,7355.98,0,596.51,Returning,Card
INV1003587,2024-10-18 05:50:05,STR038,PRD0109,Shoes,3,5409.6,5,801.33,Returning,Card
INV1003588,2025-01-31 23:36:05,STR012,PRD0080,Accessories,2,2955.39,15,610.82,Returning,Card
INV1003589,2025-10-01 02:01:05,STR038,PRD0073,Accessories,4,6280.64,15,1512.48,Returning,Cash
INV1003590,2024-03-30 21:49:05,STR017,PRD0098,Shoes,4,1445.67,0,1136.42,Returning,Card
INV1003591,2024-06-14 04:18:05,STR021,PRD0029,Clothing,2,4267.2,0,1739.9,Returning,Cash
INV1003592,2025-02-07 04:50:05,STR011,PRD0079,Accessories,2,3057.91,0,499.59,New,Card
INV1003593,2024-02-06 19:13:05,STR002,PRD0051,Accessories,6,7968.85,20,708.39,Returning,Cash
INV1003594,2025-07-30 08:33:05,STR010,PRD0067,Accessories,1,2041.71,0,510.02,Returning,Card
INV1003595,2024-02-16 06:36:05,STR003,PRD0037,Clothing,2,960.84,0,1980.51,Returning,Cash
INV1003596,2024-09-13 21:45:05,STR048,PRD0103,Shoes,4,5677.1,15,1150.33,Returning,Cash
INV1003597,2023-12-07 04:18:05,STR042,PRD0103,Shoes,1,7028.14,0,1146.46,Returning,Card
INV1003598,2025-01-19 01:26:05,STR011,PRD0088,Shoes,5,7341.24,0,867.9,Returning,Digital
INV1003599,2024-12-10 22:02:05,STR030,PRD0031,Clothing,7,4339.9,25,1530.35,Returning,Cash
INV1003600,2024-08-02 21:02:05,STR017,PRD0065,Accessories,5,1375.02,20,1586.28,Returning,Cash
INV1003601,2024-06-17 21:32:05,STR004,PRD0018,Clothing,4,2218.18,0,1075.36,Returning,Digital
INV1003602,2024-02-12 21:03:05,STR009,PRD0025,Clothing,5,3610.16,25,1679.71,Returning,Card
INV1003603,2024-12-09 21:41:05,STR021,PRD0044,Accessories,4,7543.11,0,527.28,New,Card
INV1003604,2024-09-19 22:32:05,STR046,PRD0014,Clothing,4,1939.22,10,573.17,Returning,Cash
INV1003605,2025-09-26 20:09:05,STR027,PRD0037,Clothing,6,3031.19,30,1504.72,Returning,Digital
INV1003606,2025-06-22 23:32:05,STR030,PRD0032,Clothing,2,745.39,0,1535.92,Returning,Card
INV1003607,2025-08-15 21:09:05,STR011,PRD0030,Clothing,5,3832.37,0,1384.25,Returning,Cash
INV1003608,2025-07-30 07:45:05,STR035,PRD0024,Clothing,4,2916.56,15,400.27,Returning,Digital
INV1003609,2025-10-15 05:01:05,STR038,PRD0039,Clothing,4,4235.68,0,1638.73,Returning,Digital
INV1003610,2024-09-20 23:56:05,STR018,PRD0041,Accessories,5,8411.25,30,1377.45,New,Digital
INV1003611,2024-04-28 08:36:05,STR001,PRD0004,Clothing,5,1660.22,0,622.32,Returning,Card
INV1003612,2025-07-15 01:28:05,STR022,PRD0033,Clothing,2,2721.7,0,899.24,Returning,Card
INV1003613,2024-01-04 05:39:05,STR003,PRD0016,Clothing,3,4519.81,5,1045.13,Returning,Cash
INV1003614,2025-11-03 17:43:05,STR042,PRD0044,Accessories,4,9065.87,20,712.98,Returning,Digital
INV1003615,2025-10-09 20:46:05,STR041,PRD0064,Accessories,3,2640.74,5,1513.42,New,Cash
INV1003616,2024-02-18 00:36:05,STR048,PRD0063,Accessories,5,5997.83,10,985.63,Returning,Cash
INV1003617,2025-10-03 06:52:05,STR023,PRD0037,Clothing,2,3414.19,10,1821.71,Returning,Digital
INV1003618,2025-05-07 08:12:05,STR006,PRD0046,Accessories,3,6896.54,20,525.58,Returning,Digital
INV1003619,2024-02-11 07:06:05,STR008,PRD0089,Shoes,7,3140.73,10,309.37,Returning,Card
INV1003620,2025-06-25 08:03:05,STR048,PRD0031,Clothing,2,2246.04,0,1572.99,New,Card
INV1003621,2024-05-29 19:56:05,STR005,PRD0029,Clothing,5,1431.73,30,1596.83,Returning,Card
INV1003622,2024-04-17 04:25:05,STR024,PRD0051,Accessories,2,6187.82,0,664.33,Returning,Card
INV1003623,2024-12-22 03:11:05,STR048,PRD0115,Shoes,8,3045.61,10,2083.05,Returning,Cash
INV1003624,2024-08-13 04:53:05,STR028,PRD0029,Clothing,3,763.05,10,1479.04,Returning,Digital
INV1003625,2025-01-25 21:48:05,STR012,PRD0024,Clothing,2,3928.63,10,445.03,New,Cash
INV1003626,2024-03-10 06:18:05,STR046,PRD0099,Shoes,3,871.87,0,1935.6,Returning,Digital
INV1003627,2024-11-26 04:02:05,STR016,PRD0060,Accessories,4,9963.09,15,870.74,Returning,Cash
INV1003628,2025-09-07 05:02:05,STR013,PRD0002,Clothing,6,2359.53,5,138.57,Returning,Card
INV1003629,2023-11-22 05:59:05,STR019,PRD0022,Clothing,3,3948.58,15,1438.35,Returning,Cash
INV1003630,2024-05-17 05:08:05,STR014,PRD0003,Clothing,3,1481.01,15,529.79,Returning,Digital
INV1003631,2024-11-04 07:06:05,STR014,PRD0096,Shoes,3,6515.38,10,702.08,New,Cash
INV1003632,2025-11-10 05:17:05,STR035,PRD0001,Clothing,5,3590.3,15,1277.71,Returning,Card
INV1003633,2024-02-25 04:39:05,STR013,PRD0084,Shoes,4,7767.96,10,2076.47,Returning,Digital
INV1003634,2024-12-26 21:05:05,STR002,PRD0104,Shoes,6,7562.65,5,1181.88,New,Cash
INV1003635,2024-09-01 22:40:05,STR016,PRD0021,Clothing,1,2363.66,5,1858.78,Returning,Card
INV1003636,2023-12-22 06:54:05,STR004,PRD0092,Shoes,4,2045.83,0,1376.92,Returning,Card
INV1003637,2024-11-05 20:34:05,STR043,PRD0096,Shoes,7,1575.12,10,726.35,Returning,Digital
INV1003638,2024-08-01 18:03:05,STR038,PRD0081,Shoes,3,3264.59,15,1312.79,Returning,Card
INV1003639,2024-10-22 19:58:05,STR030,PRD0102,Shoes,6,1282.82,15,1587.51,Returning,Card
INV1003640,2024-07-21 02:12:05,STR033,PRD0046,Accessories,3,1851.74,25,590.73,Returning,Cash
INV1003641,2025-06-30 18:55:05,STR008,PRD0036,Clothing,2,3141.96,5,1122.09,Returning,Card
INV1003642,2024-04-06 05:31:05,STR027,PRD0108,Shoes,5,3293.93,30,929.07,Returning,Card
INV1003643,2024-04-03 02:59:05,STR043,PRD0035,Clothing,4,3687.96,15,840.04,Returning,Card
INV1003644,2024-10-13 01:10:05,STR019,PRD0025,Clothing,4,3519.06,0,2106.49,Returning,Cash
INV1003645,2023-12-25 05:37:05,STR035,PRD0069,Accessories,8,8489.14,0,655.51,Returning,Digital
INV1003646,2025-11-03 04:27:05,STR048,PRD0057,Accessories,4,5301.01,0,364.22,Returning,Digital
INV1003647,2025-01-18 23:46:05,STR038,PRD0100,Shoes,4,2850.39,5,1495.45,Returning,Digital
INV1003648,2025-10-04 19:41:05,STR032,PRD0069,Accessories,4,703.41,0,821.34,Returning,Card
INV1003649,2024-12-30 07:10:05,STR005,PRD0021,Clothing,5,551.33,10,1900.48,New,Cash
INV1003650,2024-12-08 23:06:05,STR042,PRD0057,Accessories,2,2468.39,5,471.82,Returning,Card
INV1003651,2024-06-06 03:06:05,STR043,PRD0110,Shoes,3,3147.03,15,2145.95,Returning,Card
INV1003652,2024-08-04 05:18:05,STR026,PRD0105,Shoes,3,4044.26,0,631.5,Returning,Digital
INV1003653,2024-07-24 05:22:05,STR018,PRD0055,Accessories,1,8974.38,5,1413.17,Returning,Card
INV1003654,2024-06-24 18:48:05,STR033,PRD0055,Accessories,3,5477.86,0,1095.97,Returning,Card
INV1003655,2024-01-09 03:42:05,STR027,PRD0017,Clothing,5,1923.06,15,619.38,Returning,Card
INV1003656,2025-03-13 06:26:05,STR006,PRD0100,Shoes,1,2915.94,0,1473.18,New,Cash
INV1003657,2024-06-22 02:12:05,STR038,PRD0086,Shoes,3,1200.29,0,597.1,Returning,Digital
INV1003658,2025-01-05 06:16:05,STR046,PRD0030,Clothing,3,3338.62,0,1361.04,Returning,Cash
INV1003659,2025-04-12 19:13:05,STR014,PRD0014,Clothing,1,3084.7,5,443.0,New,Digital
INV1003660,2025-09-21 06:25:05,STR023,PRD0038,Clothing,2,1066.34,10,1356.95,Returning,Cash
INV1003661,2023-12-05 02:58:05,STR038,PRD0084,Shoes,4,1101.32,10,1990.56,Returning,Card
INV1003662,2025-10-19 21:28:05,STR029,PRD0080,Accessories,3,6361.1,0,641.47,Returning,Digital
INV1003663,2025-05-10 03:00:05,STR028,PRD0005,Clothing,1,4971.85,0,1431.67,Returning,Digital
INV1003664,2025-06-05 21:14:05,STR002,PRD0083,Shoes,4,2329.66,25,1264.9,New,Card
INV1003665,2024-07-21 20:24:05,STR042,PRD0025,Clothing,3,596.06,0,1611.65,New,Card
INV1003666,2025-04-25 20:36:05,STR029,PRD0091,Shoes,1,861.37,0,294.13,Returning,Card
INV1003667,2024-03-06 19:32:05,STR006,PRD0071,Accessories,3,3459.33,15,445.26,Returning,Cash
INV1003668,2025-07-19 20:25:05,STR029,PRD0107,Shoes,5,4033.35,5,354.65,Returning,Cash
INV1003669,2025-02-16 23:31:05,STR015,PRD0008,Clothing,4,4648.4,30,268.44,Returning,Card
INV1003670,2025-02-11 01:13:05,STR016,PRD0087,Shoes,2,6818.92,0,1763.24,Returning,Card
INV1003671,2024-10-16 23:28:05,STR018,PRD0098,Shoes,3,5099.11,0,1177.11,New,Card
INV1003672,2024-02-26 05:27:05,STR037,PRD0108,Shoes,2,3782.29,10,1092.01,New,Card
INV1003673,2025-05-04 01:49:05,STR029,PRD0093,Shoes,3,2963.23,10,1801.89,Returning,Card
INV1003674,2024-03-06 06:39:05,STR037,PRD0007,Clothing,1,3682.38,0,2022.31,Returning,Card
INV1003675,2025-03-04 23:58:05,STR016,PRD0101,Shoes,3,2472.01,0,139.58,Returning,Digital
INV1003676,2025-05-17 18:18:05,STR042,PRD0048,Accessories,3,884.76,20,606.47,Returning,Cash
INV1003677,2025-03-30 23:12:05,STR038,PRD0029,Clothing,2,1666.3,0,1589.57,New,Card
INV1003678,2024-06-19 06:14:05,STR048,PRD0096,Shoes,4,7279.63,10,784.42,New,Card
INV1003679,2024-02-06 23:35:05,STR024,PRD0018,Clothing,3,1755.03,0,1132.29,Returning,Digital
INV1003680,2025-09-05 21:31:05,STR041,PRD0018,Clothing,1,2310.93,0,1236.88,Returning,Digital
INV1003681,2025-10-02 02:27:05,STR048,PRD0112,Shoes,7,7337.58,0,591.79,Returning,Digital
INV1003682,2024-08-03 01:06:05,STR045,PRD0066,Accessories,6,9119.96,25,1497.46,Returning,Digital
INV1003683,2025-03-15 02:28:05,STR002,PRD0027,Clothing,7,3580.38,30,259.04,New,Card
INV1003684,2024-05-22 05:16:05,STR037,PRD0112,Shoes,2,2162.31,10,509.86,New,Digital
INV1003685,2024-12-25 20:02:05,STR045,PRD0029,Clothing,7,1127.74,0,1883.77,Returning,Card
INV1003686,2025-05-16 08:39:05,STR018,PRD0009,Clothing,1,4294.91,0,942.38,New,Digital
INV1003687,2024-05-01 01:49:05,STR004,PRD0114,Shoes,3,2472.15,0,422.27,Returning,Card
INV1003688,2025-06-02 00:03:05,STR020,PRD0112,Shoes,2,5209.09,5,554.41,New,Digital
INV1003689,2024-04-20 06:27:05,STR033,PRD0075,Accessories,2,7223.78,0,1428.34,Returning,Cash
INV1003690,2025-08-21 20:59:05,STR035,PRD0053,Accessories,2,9100.06,0,562.01,Returning,Card
INV1003691,2025-07-02 20:34:05,STR034,PRD0106,Shoes,2,7087.23,0,1338.0,Returning,Cash
INV1003692,2025-09-30 21:05:05,STR039,PRD0102,Shoes,1,5487.68,5,1345.64,New,Cash
INV1003693,2024-04-30 05:05:05,STR002,PRD0110,Shoes,1,4789.59,0,1826.16,Returning,Cash
INV1003694,2024-09-06 06:36:05,STR014,PRD0090,Shoes,3,7211.96,0,175.24,Returning,Card
INV1003695,2025-09-18 04:54:05,STR041,PRD0012,Clothing,3,2448.98,0,1271.68,New,Digital
INV1003696,2024-12-08 23:51:05,STR004,PRD0092,Shoes,6,7645.4,5,1084.33,Returning,Card
INV1003697,2024-12-11 19:50:05,STR019,PRD0097,Shoes,5,819.16,5,2100.76,Returning,Cash
INV1003698,2025-01-18 04:42:05,STR001,PRD0066,Accessories,5,3328.33,0,1528.42,New,Card
INV1003699,2024-08-15 03:22:05,STR001,PRD0038,Clothing,5,2384.78,0,1029.12,New,Digital
INV1003700,2024-04-06 07:59:05,STR040,PRD0014,Clothing,4,4590.56,20,519.66,Returning,Card
INV1003701,2024-07-04 07:32:05,STR041,PRD0063,Accessories,4,5593.18,30,1059.94,Returning,Card
INV1003702,2024-06-24 06:13:05,STR004,PRD0112,Shoes,3,2079.44,0,644.46,New,Cash
INV1003703,2025-09-08 07:40:05,STR017,PRD0109,Shoes,4,6815.3,15,947.03,Returning,Cash
INV1003704,2024-11-09 04:39:05,STR034,PRD0048,Accessories,7,532.59,10,563.8,Returning,Cash
INV1003705,2025-04-15 05:45:05,STR022,PRD0030,Clothing,3,4685.41,15,1325.43,Returning,Digital
INV1003706,2025-06-08 04:50:05,STR023,PRD0033,Clothing,3,3809.94,5,924.6,New,Cash
INV1003707,2024-05-23 18:12:05,STR033,PRD0086,Shoes,5,7283.36,15,428.3,Returning,Card
INV1003708,2024-03-23 06:50:05,STR009,PRD0015,Clothing,4,4301.34,5,1533.9,Returning,Card
INV1003709,2025-11-18 19:57:05,STR003,PRD0109,Shoes,5,3158.79,10,791.61,Returning,Cash
